longitude,latitude,no,no2,o3,co,so2,pm2_5,pm10,ch4,time,time_sin,time_cos
74.4,32,0.05988454,23.338358,49.841568,1545.9938,8.715372,174.02782,249.57927,1293.9452,2021-01-30 00:00:00,0.0,1.0
74.4,32,6.626712,36.401566,30.955513,2004.4778,8.962278,198.95567,285.48633,1294.4224,2021-01-30 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,1.5467968,11.448299,142.47131,1222.6877,13.801577,134.93715,194.87323,1291.5135,2021-01-30 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,1.2227588,35.141933,107.62963,1070.31,10.021133,101.15933,145.48364,1291.3264,2021-01-30 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,14.911251,106.09833,14.453343,2530.8777,16.317911,182.26843,261.34396,1294.3464,2021-01-30 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,21.377945,117.01467,2.935944,3210.265,20.139519,231.00562,330.48795,1294.6702,2021-01-30 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.4357645,7.0798573,249.78801,1185.2509,23.221832,131.14316,189.37572,1287.482,2021-01-31 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.19107346,68.85561,20.361685,3255.196,15.623877,307.0312,440.0606,1295.1974,2021-01-31 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,56.300938,140.13474,0.07319673,5795.7764,22.740957,435.37177,622.6494,1295.3875,2021-01-31 00:00:00,0.0,1.0
74.4,32,54.17044,164.16429,15.81589,7209.313,19.15804,520.95526,745.003,1295.3483,2021-01-31 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,2.7971652,36.91121,239.8081,2811.1,26.38492,260.56494,374.71353,1290.353,2021-01-31 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.8310025,47.154022,160.02864,1772.5468,21.638525,174.20274,250.04749,1292.902,2021-01-31 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,2.4942608,126.05671,23.620726,3544.0884,20.307613,294.78534,422.4963,1295.0283,2021-01-31 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,2.5998247,103.776115,15.869508,3653.1316,16.81732,298.9055,428.3944,1294.6774,2021-01-31 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.0183158,36.502495,128.12589,1319.8788,12.4616375,128.24379,184.182,1291.7026,2021-02-01 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.057099216,14.238136,56.20409,1471.3468,10.94816,186.06865,266.61935,1295.037,2021-02-01 00:00:00,0.0,1.0
74.4,32,9.8661175,59.744854,27.51606,2797.8481,12.706877,281.0213,402.39072,1295.376,2021-02-01 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.9364271,10.312256,182.78308,1360.2377,20.545588,148.16971,213.03264,1290.0457,2021-02-01 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.062948406,42.12426,52.556694,1933.0055,12.071261,187.34462,268.76797,1294.0685,2021-02-01 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,9.332379,106.81026,23.41792,2633.23,16.1497,203.21883,291.29388,1294.3048,2021-02-01 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,9.398809,87.95742,22.37506,2758.5168,15.396037,211.72417,303.23834,1294.113,2021-02-01 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.3243862,4.312928,204.7018,899.85345,19.17907,105.016365,151.8269,1286.9515,2021-02-01 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.39670026,5.996673,225.61139,1115.1447,22.588833,108.46638,158.85504,1284.2365,2021-02-02 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,42.452568,114.89303,4.386346,4705.5376,26.215862,387.77692,554.94324,1295.1692,2021-02-02 00:00:00,0.0,1.0
74.4,32,49.8034,144.99371,19.430546,5782.912,27.204155,453.14557,648.45026,1295.0281,2021-02-02 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,2.468775,29.767502,212.42178,2289.586,20.389015,205.66484,295.8273,1289.7112,2021-02-02 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.722514,42.04892,132.19194,1436.7833,16.344872,129.31378,187.97354,1290.7727,2021-02-02 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.45762932,100.00142,41.533237,2737.2996,17.308931,218.95174,316.93143,1293.7814,2021-02-02 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,3.156751,116.1205,12.68358,3815.8616,19.879301,300.6734,434.082,1294.8612,2021-02-02 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,4.9129,104.51326,16.26022,4026.557,20.899288,343.60956,495.65002,1294.5254,2021-02-02 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.7329589,5.269395,93.88874,357.21487,3.4258137,52.02797,90.245865,1279.9208,2021-02-03 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.056542147,12.278354,48.993042,526.0461,4.0722184,77.04317,116.786415,1291.013,2021-02-03 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.049718097,27.123148,45.085518,2409.1858,10.590941,257.64713,372.4118,1294.5183,2021-02-03 00:00:00,0.0,1.0
74.4,32,2.4560323,31.035948,40.682007,1813.1996,4.7698736,172.9627,253.67203,1291.1655,2021-02-03 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.30958915,3.3574307,104.06518,249.56178,5.0011253,44.348263,77.0235,1278.1636,2021-02-03 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.4689099,12.671337,79.62824,375.58694,4.24325,42.63647,65.629974,1282.4247,2021-02-03 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.17798243,19.286867,57.477985,516.1811,2.3363328,52.519577,80.37829,1284.7418,2021-02-03 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.15152182,14.305846,58.38753,514.7954,3.1635053,58.67853,89.94784,1285.3561,2021-02-03 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.1496069,2.9411023,112.87456,280.98544,5.878573,94.25495,151.14258,1278.6532,2021-02-04 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,4.4446864,63.44494,4.663892,2159.286,6.957748,180.62863,262.3827,1294.0623,2021-02-04 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.030638603,5.421165,56.348667,356.55023,2.7964115,69.28948,104.25119,1288.3894,2021-02-04 00:00:00,0.0,1.0
74.4,32,1.0327995,15.860268,51.099968,528.8146,2.3437834,76.55312,116.10861,1286.3594,2021-02-04 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,1.143377,7.065494,84.49616,401.61337,4.4604235,73.72666,114.67234,1281.8584,2021-02-04 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.5606168,10.835876,87.08164,398.71854,5.0785694,35.645508,53.53539,1282.212,2021-02-04 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,2.669458,70.43996,10.089566,1609.8181,6.8299713,112.909935,164.82481,1293.1825,2021-02-04 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,13.588778,75.92004,0.70569754,2468.878,8.640225,175.46962,254.99423,1294.3701,2021-02-04 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.35077718,2.4920065,125.16696,318.82114,4.3772817,41.624107,63.207504,1275.9906,2021-02-05 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.061695006,12.375884,47.328766,790.52155,4.6623025,108.426186,162.01665,1293.0726,2021-02-05 00:00:00,0.0,1.0
74.4,32,9.278066,45.945282,25.988594,1791.0048,6.937415,179.1407,263.9301,1294.317,2021-02-05 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.67404926,4.012236,116.831085,390.9051,6.2423368,56.71252,87.5518,1276.0662,2021-02-05 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,1.1385026,19.678822,85.41838,556.2422,4.041035,52.098053,76.40098,1283.4596,2021-02-05 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,7.709717,88.26142,4.2897525,1893.3525,8.534452,136.7582,198.01118,1293.2305,2021-02-05 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,3.2181673,53.405823,29.551247,1461.2175,8.836312,119.44718,173.31328,1290.9186,2021-02-05 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.16600552,33.10978,41.268944,1039.0767,9.129816,113.91102,165.43849,1291.6827,2021-02-05 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.3566612,3.1281073,148.8706,505.9437,9.236633,59.525826,88.23965,1283.9977,2021-02-06 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,8.732002,39.74258,33.09329,1443.7445,15.152821,165.16908,239.64178,1293.8287,2021-02-06 00:00:00,0.0,1.0
74.4,32,14.063189,49.81389,32.32956,1749.6729,12.966884,167.455,242.40372,1292.3689,2021-02-06 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,1.8495967,11.890047,125.24104,796.754,15.203745,91.17688,133.492,1284.6346,2021-02-06 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.96441966,21.624878,101.000305,754.29346,7.941329,80.92895,117.61603,1288.6545,2021-02-06 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,4.46488,91.444244,15.705278,1954.392,12.825876,157.59315,227.70264,1293.9005,2021-02-06 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,16.738983,73.955444,26.567986,2022.7537,16.328077,171.63687,248.25075,1292.792,2021-02-06 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.07297558,39.048115,42.378445,1240.2124,10.091242,142.81134,207.11038,1292.0885,2021-02-06 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,1.4794267,9.842169,127.07992,848.8308,12.704506,106.90208,159.29399,1288.3002,2021-02-07 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,94.54655,143.63712,0.1668063,5584.5493,27.190577,373.10522,540.1042,1294.7489,2021-02-07 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.07520384,31.095234,41.50954,1242.597,9.876783,153.58574,222.5098,1292.7145,2021-02-07 00:00:00,0.0,1.0
74.4,32,4.799537,30.460386,38.16644,1394.5786,8.867125,152.5251,221.63968,1292.8844,2021-02-07 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.39812776,3.7358263,156.58797,567.48553,11.612379,80.17411,120.20692,1286.1285,2021-02-07 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.2412115,30.21958,103.89572,899.35443,11.547771,108.94161,159.39427,1290.9319,2021-02-07 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,19.431976,115.38208,2.9525864,2739.817,16.343048,216.99023,314.85406,1295.0304,2021-02-07 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,63.566746,129.85715,1.2376255,4474.2334,21.524872,305.79675,442.7653,1294.6738,2021-02-07 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,2.1071002,23.573141,200.84903,1906.7609,31.063366,196.92224,290.6976,1289.0156,2021-02-08 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.47768366,6.8824143,226.74387,987.2247,26.974483,138.71951,206.29662,1286.4486,2021-02-08 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,20.570759,98.166046,0.11830163,3828.313,10.855339,303.10394,437.61618,1295.1792,2021-02-08 00:00:00,0.0,1.0
74.4,32,28.361597,104.7092,20.193417,4665.898,9.677551,342.43295,494.51495,1294.9648,2021-02-08 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.87041485,33.045868,153.68091,1287.755,20.963675,171.23657,250.48367,1291.3947,2021-02-08 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,6.2683797,121.6814,27.651665,2903.1355,24.481531,274.14835,399.14224,1294.7003,2021-02-08 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,16.126768,138.35065,7.986944,4033.0405,36.258278,383.42654,556.88885,1294.7909,2021-02-08 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,15.299525,124.13417,0.2708905,4134.781,43.934467,470.7552,682.6955,1295.0863,2021-02-08 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,1.2976841,17.698015,226.71802,2350.079,28.501495,186.4232,273.3118,1289.9647,2021-02-09 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,4.746755,69.82264,6.3702826,4010.38,17.881397,338.07095,488.2646,1295.1632,2021-02-09 00:00:00,0.0,1.0
74.4,32,11.091801,57.15098,26.277216,3798.9453,18.19926,178.7418,258.17096,1293.7401,2021-02-09 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.4370179,6.369119,224.35089,1015.3218,28.329636,130.57686,193.5669,1286.2662,2021-02-09 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.9250769,37.977848,153.3896,1471.176,29.9716,144.61887,211.02045,1291.2485,2021-02-09 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.532905,128.20851,23.224358,3333.558,36.01874,272.27808,394.5581,1295.0964,2021-02-09 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,4.183562,118.62406,6.4612985,4158.0967,29.79994,343.95584,497.21518,1295.0895,2021-02-09 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.083977625,60.286556,29.214256,3138.4304,22.884668,309.8835,448.45184,1294.8477,2021-02-09 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.99283,9.803955,173.08897,1311.1996,22.134405,143.8941,210.26413,1289.4991,2021-02-10 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.059466742,15.159192,49.27639,1751.2223,14.569086,222.81528,322.73367,1295.0581,2021-02-10 00:00:00,0.0,1.0
74.4,32,4.1335654,27.912704,38.25071,1945.2986,7.8838,214.70853,311.10358,1294.0277,2021-02-10 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.32128754,4.2488284,216.24574,974.58136,24.29495,113.308,165.21922,1286.4645,2021-02-10 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.7915901,28.884468,143.99849,1265.9147,19.791157,204.00554,294.70407,1290.7681,2021-02-10 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.5840157,84.24279,49.594395,2134.346,20.680779,255.31628,368.42365,1293.4398,2021-02-10 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,17.125029,86.85419,38.238857,2832.811,24.466387,297.99286,430.02087,1294.2147,2021-02-10 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,44.00873,107.95407,21.699303,4198.0884,29.247053,386.42368,557.0934,1294.9863,2021-02-10 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.37149307,7.225953,285.36862,1698.4316,25.004826,224.53645,324.7828,1289.2809,2021-02-11 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,4.7797613,63.9554,44.460217,2333.4607,17.484198,270.47046,389.0317,1294.4424,2021-02-11 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,28.776611,131.29189,1.23e-05,4850.249,19.934044,426.785,613.1709,1294.9515,2021-02-11 00:00:00,0.0,1.0
74.4,32,24.605165,120.39903,23.369978,4818.59,18.766075,402.40765,578.8789,1294.1425,2021-02-11 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,2.4019969,41.195507,283.65704,3644.0066,21.382925,336.4738,484.3407,1291.7493,2021-02-11 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.6907612,35.343975,195.45912,1771.3007,19.326704,250.87752,361.30585,1292.3617,2021-02-11 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,4.695366,105.3788,44.151028,2776.1064,21.13771,298.95837,430.09448,1294.4867,2021-02-11 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,19.910357,94.06783,32.332256,3044.3193,22.578352,301.82523,434.0349,1294.6616,2021-02-11 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.36432084,8.143616,327.4946,2009.2566,20.379684,215.82727,311.8811,1288.2842,2021-02-12 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,33.236755,93.97907,5.90616,4781.729,9.303354,391.06982,560.7009,1295.131,2021-02-12 00:00:00,0.0,1.0
74.4,32,26.009806,102.65057,21.569092,4808.7026,9.822457,379.28943,544.1555,1294.3467,2021-02-12 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,2.62162,45.772495,297.85864,3968.9495,12.5219965,302.4654,434.417,1292.2667,2021-02-12 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.661376,45.114834,228.8946,2211.434,21.124563,204.69107,295.26825,1292.5364,2021-02-12 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.7750893,146.2797,48.16002,4041.2615,28.3742,347.76413,500.2049,1294.9996,2021-02-12 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,37.014774,173.88727,16.964193,5480.724,34.47497,426.34622,612.7576,1295.0211,2021-02-12 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,64.803986,160.81482,17.092093,6187.1055,35.40388,475.69388,683.5685,1294.9635,2021-02-12 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.67418855,19.530853,302.0084,2337.644,26.6677,215.79568,312.95117,1287.1329,2021-02-13 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,2.714023,69.79778,38.63338,3317.1978,15.419921,334.73596,482.75357,1293.8839,2021-02-13 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,40.92468,137.32732,0.30516228,6378.8213,9.074226,290.92273,417.7724,1294.7681,2021-02-13 00:00:00,0.0,1.0
74.4,32,33.67461,137.80728,16.407928,6010.5957,9.930627,217.5007,312.46704,1294.0286,2021-02-13 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,4.8687525,76.97113,228.12904,4579.438,15.008598,241.21017,347.84946,1291.2987,2021-02-13 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.6810126,46.72566,202.55766,2073.7366,27.76764,228.91374,331.87512,1292.2384,2021-02-13 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.216631,109.79736,45.238384,3497.1082,22.874363,322.54135,465.3479,1294.8154,2021-02-13 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,10.541907,94.74286,29.533577,3850.5537,21.510458,335.73407,483.96768,1294.5388,2021-02-13 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.47242635,7.2806206,239.9646,1275.5978,44.557686,142.29263,206.55557,1286.1014,2021-02-14 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,9.429866,74.13067,37.95193,2952.5317,32.65671,327.37988,472.87177,1294.8207,2021-02-14 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.047768366,29.168728,47.11494,2257.4238,9.644,250.1323,359.76904,1293.4087,2021-02-14 00:00:00,0.0,1.0
74.4,32,3.3649542,30.240736,48.889217,2216.8984,8.28428,140.25536,201.78369,1293.5173,2021-02-14 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,2.060794,24.274673,135.56058,2014.9935,10.008308,135.90005,195.69557,1291.3373,2021-02-14 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.68198746,28.543196,169.72157,1247.4178,36.697678,153.31606,221.27783,1289.2915,2021-02-14 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.76123,105.19348,44.48283,2483.0466,39.357933,249.77391,360.09717,1294.2257,2021-02-14 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,2.9688807,90.93188,35.582943,2757.5627,36.142757,287.6859,415.47147,1294.3788,2021-02-14 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,2.5326984,33.126713,191.70406,2874.4158,20.790798,212.47006,305.90494,1291.1117,2021-02-15 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,31.338835,130.44145,28.193886,4735.4077,45.48426,416.52432,599.00116,1294.7616,2021-02-15 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,3.4808238,84.21944,16.53779,3611.8713,16.264862,310.46722,446.17856,1294.2604,2021-02-15 00:00:00,0.0,1.0
74.4,32,7.210238,63.47239,36.485546,3344.7776,18.012598,300.93906,432.92276,1293.2728,2021-02-15 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.42180303,8.212153,269.05524,1512.6438,47.652637,191.72345,278.6405,1285.9656,2021-02-15 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.63770074,34.354748,196.23859,1638.0712,43.25162,180.41747,260.81152,1290.3319,2021-02-15 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.42740852,113.6322,56.71033,3050.8396,45.72881,292.62442,421.74945,1294.6609,2021-02-15 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,9.26024,131.03587,22.401136,4052.106,44.92587,365.7741,526.50104,1294.9087,2021-02-15 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.34163782,6.1715217,284.3632,1631.4282,39.40939,163.73274,236.09169,1286.9103,2021-02-16 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,41.95671,130.90138,40.682495,4601.203,44.393353,437.84406,630.33307,1294.5852,2021-02-16 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.07186145,54.020725,60.815235,3582.0425,25.083557,363.22635,521.7757,1294.2064,2021-02-16 00:00:00,0.0,1.0
74.4,32,3.8810058,50.663303,54.219707,3619.756,20.421951,340.68567,488.7885,1293.846,2021-02-16 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,2.368155,34.68523,187.6753,3407.8125,17.10769,235.13905,337.1974,1292.3699,2021-02-16 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.62057096,30.253265,214.64268,1772.0745,35.47318,208.8036,301.18024,1291.3073,2021-02-16 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.66040117,117.123665,69.863106,3230.4514,41.95915,332.7499,479.1867,1294.4006,2021-02-16 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,23.867262,141.19061,40.73506,4378.1416,46.72283,405.49338,583.751,1294.569,2021-02-16 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.3718064,7.3250074,295.70218,2077.9167,31.020756,153.91615,222.5123,1287.9218,2021-02-17 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.42497134,72.07671,45.898888,3753.6086,17.149435,340.19406,488.11084,1294.6517,2021-02-17 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.07485568,89.94085,53.055035,4404.669,26.660542,373.1587,535.86914,1293.1348,2021-02-17 00:00:00,0.0,1.0
74.4,32,6.966731,76.10243,50.27979,4711.2754,20.2666,98.261345,140.62784,1293.8053,2021-02-17 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,1.4441575,23.05763,237.1165,3237.362,24.491566,115.003525,165.48021,1290.3903,2021-02-17 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.596269,27.302088,208.93018,1770.6589,30.819696,145.64021,210.00645,1290.5869,2021-02-17 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.55094,132.26083,49.51555,3611.004,34.489807,275.64175,396.01926,1294.9448,2021-02-17 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,8.269707,122.540924,31.539202,4365.9766,31.166668,334.5708,480.31583,1294.8788,2021-02-17 18:00:00,-1.0,-1.8369701987210297e-16
